center,is_twin_center,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy
669,0,401,7452,108,108.0,95,0.23690773067331672,282,0.7032418952618454,7440,0.31314209796691145,5.628050708212788,61,140,20,42,0.6885245901639344,0.1229442634014436,3.619892027613812
809,0,401,6611,118,118.0,104,0.2593516209476309,271,0.6758104738154613,6598,0.2867010975123679,5.586670860427175,61,126,18,44,0.7213114754098361,0.07441949462828074,3.6541149114154328
1388,0,401,3729,150,150.0,137,0.341645885286783,240,0.5985037406483791,3717,0.26193219199846746,5.457814950246801,61,74,27,35,0.5737704918032787,0.019433815463926557,3.389773346958363
1355,0,401,3846,147,147.0,136,0.33915211970074816,245,0.6109725685785536,3836,0.2632786003923505,5.477741776957094,61,69,25,32,0.5245901639344263,0.048900666521114924,3.290487213837455
509,0,401,9504,89,89.0,74,0.18453865336658354,299,0.7456359102244389,9490,0.3403520968366432,5.688784446839239,61,216,17,45,0.7377049180327869,0.21612296227610173,3.7266494807614046
654,0,401,7613,107,107.0,92,0.22942643391521197,281,0.7007481296758105,7599,0.3305988715066891,5.624878647828345,61,142,20,40,0.6557377049180327,0.08595057738875782,3.5799920180240328
735,0,401,6908,112,112.0,97,0.24189526184538654,276,0.6882793017456359,6894,0.315416864741909,5.605553924636318,61,158,20,42,0.6885245901639344,0.1284557874933006,3.6356789167953076
860,0,401,6008,121,121.0,104,0.2593516209476309,265,0.6608478802992519,5992,0.2897711391905776,5.563486147756823,61,116,24,37,0.6065573770491803,0.10065675276047245,3.4807357183379777
1055,0,401,4867,132,132.0,118,0.2942643391521197,257,0.6408977556109726,4854,0.2682405146127455,5.5300594666443486,61,75,28,33,0.5409836065573771,0.026842614682331793,3.3413520146067297
852,0,401,6053,122,122.0,107,0.26683291770573564,266,0.6633416458852868,6039,0.28762259031015625,5.567244298183952,61,105,24,37,0.6065573770491803,0.09098603464001756,3.4737435257454243
661,0,401,7606,108,108.0,95,0.23690773067331672,282,0.7032418952618454,7594,0.32111973756697165,5.6284102563728595,61,130,20,42,0.6885245901639344,0.12630258603924727,3.606893574633593
897,0,401,5599,125,125.0,111,0.27680798004987534,264,0.6583541147132169,5586,0.2791703574977126,5.558736163688019,61,123,20,42,0.6885245901639344,0.0182511259437217,3.606199937395055
832,0,401,6237,119,119.0,105,0.26184538653366585,270,0.6733167082294265,6224,0.2841965847566779,5.582308470541319,61,119,24,37,0.6065573770491803,0.059671634050034686,3.4835707141759342
513,0,401,9393,89,89.0,75,0.18703241895261846,300,0.7481296758104738,9380,0.33847532783471984,5.69193381336288,61,221,17,45,0.7377049180327869,0.20640913456466714,3.7293037943619503
550,0,401,8939,95,95.0,82,0.20448877805486285,295,0.7356608478802993,8927,0.3339128560910874,5.674773886842445,61,220,18,44,0.7213114754098361,0.0821458558029704,3.705080345570018
562,0,401,8757,98,98.0,86,0.2144638403990025,293,0.7306733167082294,8746,0.3319574491095313,5.667729628245452,61,229,16,46,0.7540983606557377,0.2200845134149725,3.7515633707324514
1231,0,401,4436,139,139.0,124,0.3092269326683292,249,0.6209476309226932,4422,0.27584222021979327,5.496706296319423,61,78,29,29,0.47540983606557374,0.06292015254671986,3.228269449178651
957,0,401,5289,128,128.0,113,0.2817955112219451,260,0.6483790523690773,5275,0.2956343526388845,5.542310931579742,61,118,24,37,0.6065573770491803,0.06172081788202423,3.490523355930255
580,0,401,8614,101,101.0,89,0.22194513715710723,290,0.7231920199501247,8603,0.3422618667469258,5.656931977203458,61,206,16,46,0.7540983606557377,0.15080094858207035,3.7458801759388454
899,0,401,5653,125,125.0,112,0.2793017456359102,265,0.6608478802992519,5641,0.27677946302592055,5.562572436948943,61,117,20,42,0.6885245901639344,0.018395846403764654,3.6002714874910593
1321,0,401,3944,145,145.0,132,0.32917705735660846,245,0.6109725685785536,3932,0.27151679509666293,5.478546863776494,61,72,29,32,0.5245901639344263,0.06492965890037386,3.303713919922137
1441,0,401,3580,149,149.0,135,0.33665835411471323,240,0.5985037406483791,3567,0.277571136621408,5.457037106778394,61,48,33,18,0.29508196721311475,0.07535087219044617,2.6719558573134816
1310,0,401,3987,145,145.0,131,0.3266832917705736,244,0.6084788029925187,3974,0.27469327841194013,5.4749947227588995,61,78,32,28,0.45901639344262296,0.14999991884296082,3.2103639120485044
511,0,401,9445,89,89.0,74,0.18453865336658354,299,0.7456359102244389,9431,0.3412437693746183,5.688697030151149,61,212,17,45,0.7377049180327869,0.2149050502292288,3.7273104425814503
1293,0,401,3967,146,146.0,131,0.3266832917705736,242,0.6034912718204489,3953,0.2687119679567595,5.4668124428630716,61,76,29,31,0.5081967213114754,0.11101627009900158,3.269334385991006
1232,0,401,4463,138,138.0,123,0.30673316708229426,250,0.6234413965087282,4449,0.2762726402759642,5.500776513970627,61,78,29,29,0.47540983606557374,0.06292015254671986,3.228269449178651
878,0,401,5900,121,121.0,105,0.26184538653366585,266,0.6633416458852868,5885,0.2867280810475445,5.56691607141185,61,109,22,39,0.639344262295082,0.03869644147743288,3.5279171901986848
721,0,401,7004,111,111.0,97,0.24189526184538654,278,0.6932668329177057,6991,0.3090411988869671,5.612940366174191,61,140,21,41,0.6721311475409836,0.1221640480704539,3.5995883821586667
1197,0,401,4490,140,140.0,125,0.3117206982543641,248,0.6184538653366584,4476,0.27460357213921777,5.492622449381932,61,75,28,28,0.45901639344262296,0.11179849680377298,3.189166090071497
1027,0,401,4845,132,132.0,118,0.2942643391521197,257,0.6408977556109726,4832,0.27487822496589526,5.53006572835009,61,85,27,31,0.5081967213114754,0.048850689073291785,3.2876549278668885
1282,0,401,4068,144,144.0,128,0.3192019950124688,243,0.6059850374064838,4053,0.26971612539013395,5.471260844458572,61,86,30,28,0.45901639344262296,0.18211926777925933,3.198352788111807
625,0,401,8080,105,105.0,93,0.23192019950124687,286,0.713216957605985,8069,0.32726788321953587,5.643084821032162,61,151,19,40,0.6557377049180327,0.07374680867410797,3.582440586060955
994,0,401,5048,129,129.0,115,0.286783042394015,260,0.6483790523690773,5035,0.2807915273621676,5.5421621783906385,61,94,24,35,0.5737704918032787,0.10389561930598758,3.427903000664805
1139,0,401,4517,139,139.0,127,0.3167082294264339,252,0.628428927680798,4506,0.2676712332524885,5.5085071468549245,61,83,26,34,0.5573770491803278,0.032386163485245464,3.3728955662255147
563,0,401,8798,98,98.0,86,0.2144638403990025,293,0.7306733167082294,8787,0.3321948245603247,5.667826908524788,61,213,17,45,0.7377049180327869,0.2175073429417455,3.724903068451245
514,0,401,9479,89,89.0,76,0.18952618453865336,301,0.7506234413965087,9467,0.34141193408864606,5.695335391465585,61,205,17,45,0.7377049180327869,0.2038316206936446,3.724543142442951
1144,0,401,4612,138,138.0,127,0.3167082294264339,254,0.6334164588528678,4602,0.26893550100809616,5.516517130452253,61,73,27,34,0.5573770491803278,0.046859729041234394,3.3636626755711343
1006,0,401,4974,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4960,0.27194123198964476,5.530407195995424,61,87,22,38,0.6229508196721312,0.036605103017056426,3.4855389743430987
834,0,401,6247,120,120.0,107,0.26683291770573564,270,0.6733167082294265,6235,0.2845379042242688,5.582328922932209,61,116,24,37,0.6065573770491803,0.05977032145940191,3.4722623369013927
1380,0,401,3653,151,151.0,140,0.3491271820448878,241,0.600997506234414,3643,0.2590104215862908,5.460925723673609,61,78,26,36,0.5901639344262295,0.08360851840879244,3.420937095593354
1127,0,401,4537,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4525,0.27189338059068163,5.501034832140007,61,88,25,37,0.6065573770491803,0.021217653140942365,3.455762032871202
932,0,401,5405,127,127.0,114,0.28428927680798005,263,0.655860349127182,5393,0.2947568051438863,5.554535137385822,61,127,23,39,0.639344262295082,0.04286938946577615,3.541714163551987
1066,0,401,4799,132,132.0,117,0.29177057356608477,256,0.6384039900249376,4785,0.2707456212671988,5.525877410581259,61,77,28,32,0.5245901639344263,0.06378082978540367,3.3164803776162852
707,0,401,7142,110,110.0,98,0.24438902743142144,281,0.7007481296758105,7131,0.30604927969828505,5.623916142887432,61,136,22,40,0.6557377049180327,0.10825785166468638,3.588803327470298
875,0,401,5898,122,122.0,108,0.26932668329177056,267,0.6658354114713217,5885,0.28578406050683136,5.5706160498239266,61,127,20,41,0.6721311475409836,0.036352472488406194,3.5849947629552963
1290,1,401,4047,146,146.0,132,0.32917705735660846,243,0.6059850374064838,4034,0.27300722961574825,5.471322364758811,61,89,28,32,0.5245901639344263,0.10952156718914431,3.3195389751949325
1181,0,401,4501,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4489,0.26404758931256467,5.5003475245245195,61,80,28,26,0.4262295081967213,0.14019664327954223,3.131685912581757
1218,0,401,4365,140,140.0,123,0.30673316708229426,246,0.6134663341645885,4349,0.26984559103651923,5.4844442968239004,61,86,26,35,0.5737704918032787,0.08765586078956877,3.4074316914423064
1420,0,401,3670,150,150.0,137,0.341645885286783,240,0.5985037406483791,3658,0.2613771745043465,5.457555147425071,61,60,28,23,0.3770491803278688,0.019802808632736438,2.943571813612866
1072,0,401,4740,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4726,0.26143279955559895,5.529354087244822,61,79,29,31,0.5081967213114754,0.12089652174498827,3.292832096046175
1399,0,401,3703,150,150.0,138,0.34413965087281795,241,0.600997506234414,3692,0.2643429173867032,5.461937511018293,61,56,27,30,0.4918032786885246,0.019173139987564983,3.198774056674457
581,0,401,8531,101,101.0,89,0.22194513715710723,290,0.7231920199501247,8520,0.3413764368714082,5.656847166587447,61,205,16,46,0.7540983606557377,0.157684710465465,3.746866328094302
1009,0,401,4998,131,131.0,117,0.29177057356608477,258,0.6433915211970075,4985,0.2734129203329158,5.534335888285238,61,89,22,38,0.6229508196721312,0.03623285252361546,3.4855069736379414
1404,0,401,3693,149,149.0,136,0.33915211970074816,241,0.600997506234414,3681,0.2593729740382536,5.461858282906276,61,70,24,36,0.5901639344262295,0.03264483947324373,3.41142127270158
845,0,401,6214,120,120.0,107,0.26683291770573564,270,0.6733167082294265,6202,0.2869354884841298,5.582279726056064,61,125,22,40,0.6557377049180327,0.0644599868665609,3.556054255438202
737,0,401,6889,113,113.0,98,0.24438902743142144,275,0.685785536159601,6875,0.3169065605720933,5.601994624577689,61,152,20,42,0.6885245901639344,0.13840036871200012,3.635938259996292
709,0,401,7113,110,110.0,97,0.24189526184538654,280,0.6982543640897756,7101,0.3054560014747604,5.620341386357623,61,138,22,40,0.6557377049180327,0.11481244680241887,3.590727673067135
1444,0,401,3523,150,150.0,136,0.33915211970074816,239,0.5960099750623441,3510,0.2752515632961707,5.452602226219776,61,48,33,18,0.29508196721311475,0.11547468284791083,2.6743369876607965
667,0,401,7446,109,109.0,96,0.23940149625935161,281,0.7007481296758105,7434,0.31579837454434717,5.624535714334215,61,150,18,44,0.7213114754098361,0.09157451822925103,3.6702519300311356
796,0,401,6625,117,117.0,104,0.2593516209476309,273,0.6807980049875312,6613,0.28361662723054776,5.593931739562784,61,127,19,43,0.7049180327868853,0.08526086094311622,3.635241781012599
1354,0,401,3845,148,148.0,138,0.34413965087281795,245,0.6109725685785536,3836,0.2632786003923505,5.477741776957094,61,69,25,32,0.5245901639344263,0.048900666521114924,3.290487213837455
1053,0,401,4869,133,133.0,120,0.29925187032418954,257,0.6408977556109726,4857,0.2666894512483767,5.530027178268836,61,74,28,33,0.5409836065573771,0.026033975712854908,3.3412969094853784
592,0,401,8444,102,102.0,91,0.22693266832917705,290,0.7231920199501247,8434,0.33974027533248813,5.656798060560069,61,170,20,42,0.6885245901639344,0.18962517811828433,3.6476275688273017
1035,0,401,4880,133,133.0,119,0.2967581047381546,256,0.6384039900249376,4867,0.2797295164214146,5.526329211946246,61,80,27,34,0.5573770491803278,0.05448389666841939,3.3640215549766506
1215,0,401,4422,139,139.0,122,0.30423940149625933,247,0.6159600997506235,4406,0.27190389035015694,5.488628828028707,61,74,28,33,0.5409836065573771,0.11186094301761718,3.3380803905589724
1448,0,401,3497,151,151.0,138,0.34413965087281795,239,0.5960099750623441,3485,0.2733521779954759,5.452406096286572,61,47,33,18,0.29508196721311475,0.11159885099677458,2.6659089961846765
651,0,401,7665,106,106.0,91,0.22693266832917705,282,0.7032418952618454,7651,0.3306100579047454,5.628478098993975,61,132,20,40,0.6557377049180327,0.10724701642278846,3.572270671728411
1339,0,401,3884,147,147.0,136,0.33915211970074816,245,0.6109725685785536,3874,0.2614027598057725,5.477788400923538,61,86,26,34,0.5573770491803278,0.10486490203769294,3.3939540860394817
1176,0,401,4433,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4421,0.26178262874099023,5.499978353857557,61,79,26,33,0.5409836065573771,0.05883906892638064,3.321282299894393
1010,0,401,5017,130,130.0,116,0.2892768079800499,259,0.6458852867830424,5004,0.27411550426532627,5.5382186164776055,61,88,22,38,0.6229508196721312,0.03592727355060149,3.4849333820411856
690,0,401,7317,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7306,0.312368821948822,5.620742056087936,61,161,21,41,0.6721311475409836,0.21950169207733544,3.62585974430488
1125,0,401,4511,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4499,0.27288611702402765,5.5009494164547865,61,90,24,38,0.6229508196721312,0.02164758651241671,3.4845395270288573
1320,1,401,3955,145,145.0,132,0.32917705735660846,245,0.6109725685785536,3943,0.27937212022207214,5.478616746868802,61,70,29,32,0.5245901639344263,0.06474928748739375,3.300896794740261
598,0,401,8429,103,103.0,92,0.22942643391521197,289,0.7206982543640897,8419,0.32841938233222895,5.653904434639461,61,165,18,44,0.7213114754098361,0.19865252224737057,3.690468383718653
771,0,401,6737,115,115.0,101,0.2518703241895262,274,0.683291770573566,6724,0.3032893237978912,5.5975679429713265,61,147,18,44,0.7213114754098361,0.16208719585742137,3.6656060692963424
1020,1,401,4867,131,131.0,117,0.29177057356608477,258,0.6433915211970075,4854,0.27242075595368753,5.533887338601266,61,87,26,29,0.47540983606557374,0.15508364682000608,3.241797683294743
1271,0,401,4125,141,141.0,124,0.3092269326683292,245,0.6109725685785536,4109,0.27654882161319255,5.479512221963579,61,75,29,32,0.5245901639344263,0.07298946097080732,3.3055745038257895
917,0,401,5440,127,127.0,113,0.2817955112219451,262,0.6533665835411472,5427,0.28494843969967426,5.550709567237996,61,129,21,41,0.6721311475409836,0.08177348146675106,3.5805338964601403
567,0,401,8677,98,98.0,85,0.2119700748129676,292,0.7281795511221946,8665,0.3389745408038643,5.664265209347013,61,225,17,45,0.7377049180327869,0.23613482148188214,3.7292635889482924
1312,0,401,3946,146,146.0,132,0.32917705735660846,243,0.6059850374064838,3933,0.2756141201612807,5.470388969906167,61,79,31,29,0.47540983606557374,0.1544096597889857,3.24281779386801
1272,0,401,4061,141,141.0,124,0.3092269326683292,245,0.6109725685785536,4045,0.2708979775357484,5.4792761925691895,61,80,28,33,0.5409836065573771,0.06806160992551491,3.341372850350818
973,0,401,5228,126,126.0,111,0.27680798004987534,262,0.6533665835411472,5214,0.28401615648259027,5.550080534066857,61,120,21,40,0.6557377049180327,0.11010178499333527,3.56090791320902
1500,0,401,3346,149,149.0,133,0.3316708229426434,238,0.5935162094763092,3331,0.259132393178856,5.447227412506992,61,63,30,29,0.47540983606557374,0.08979811832965073,3.204227708194135
1432,0,401,3619,149,149.0,135,0.33665835411471323,240,0.5985037406483791,3606,0.2510348921202027,5.457230559762102,61,46,30,28,0.45901639344262296,0.018450074206004145,3.1072817467387974
750,0,401,6882,113,113.0,99,0.24688279301745636,276,0.6882793017456359,6869,0.3178356621388131,5.605449989490711,61,148,22,38,0.6229508196721312,0.22946822341376677,3.541085603119015
689,0,401,7276,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7265,0.3141900285714061,5.620700360636872,61,146,23,39,0.639344262295082,0.1993981370320847,3.5705283120920943
1453,0,401,3578,149,149.0,137,0.341645885286783,242,0.6034912718204489,3567,0.27540866909828754,5.465194842362976,61,48,33,22,0.36065573770491804,0.04245156234008514,2.8816726809396056
883,0,401,5778,122,122.0,106,0.26433915211970077,265,0.6608478802992519,5763,0.2833968819713769,5.5629504936151655,61,133,23,36,0.5901639344262295,0.1441468040586813,3.480174894941369
839,0,401,6228,121,121.0,109,0.2718204488778055,270,0.6733167082294265,6217,0.28551771916437313,5.58228546313209,61,112,25,37,0.6065573770491803,0.0549301527265979,3.47004755078243
681,0,401,7302,110,110.0,97,0.24189526184538654,280,0.6982543640897756,7290,0.3142081406735686,5.620775562749996,61,145,20,42,0.6885245901639344,0.11597616877335266,3.6181177970971357
906,0,401,5628,125,125.0,112,0.2793017456359102,265,0.6608478802992519,5616,0.2784811691258014,5.562445282947281,61,120,23,39,0.639344262295082,0.11562334543960011,3.5378690067568983
683,0,401,7300,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7289,0.3146587381891609,5.620757117249154,61,136,20,42,0.6885245901639344,0.11833524910338389,3.614426642683178
1313,0,401,3944,146,146.0,132,0.32917705735660846,243,0.6059850374064838,3931,0.2757869794712105,5.470397225423236,61,82,30,30,0.4918032786885246,0.1605224354611166,3.2781050375594263
1088,0,401,4809,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4795,0.26511699990061804,5.529514888863221,61,77,24,36,0.5901639344262295,0.017547505274449173,3.4156835985584033
1199,0,401,4491,139,139.0,123,0.30673316708229426,248,0.6184538653366584,4476,0.27460357213921777,5.492622449381932,61,74,29,27,0.4426229508196721,0.1333494514411432,3.156577918530919
1407,0,401,3675,150,150.0,138,0.34413965087281795,241,0.600997506234414,3664,0.26201624549893643,5.461777934933321,61,65,25,35,0.5737704918032787,0.0299351214296667,3.378445769810914
755,0,401,6891,114,114.0,100,0.24937655860349128,275,0.685785536159601,6878,0.3158476247031013,5.601800925495634,61,144,20,40,0.6557377049180327,0.21026655670763722,3.578887514760251
925,0,401,5517,127,127.0,115,0.286783042394015,264,0.6583541147132169,5506,0.288901489231941,5.558577473207972,61,134,21,41,0.6721311475409836,0.06080654093004494,3.5900001865748408
1028,0,401,4846,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4832,0.27487822496589526,5.53006572835009,61,85,27,31,0.5081967213114754,0.048850689073291785,3.2876549278668885
1211,0,401,4435,140,140.0,124,0.3092269326683292,247,0.6159600997506235,4420,0.2682096452690173,5.488620465913187,61,74,28,32,0.5245901639344263,0.09419537489717657,3.307980730464589
929,0,401,5431,128,128.0,116,0.2892768079800499,263,0.655860349127182,5420,0.2906973708321997,5.554601126961673,61,126,22,40,0.6557377049180327,0.05895894620388498,3.5701025362103658
